,CustomerID,LogReg_Probability
5159,8410-BGQXN,0.36695784353081023
6767,4480-MBMLB,0.36686504289557936
4461,4558-CGYCZ,0.36668528757114666
3950,1575-KRZZE,0.36660953948542296
4645,1814-DKOLC,0.36615106478670867
5965,6339-DKLMK,0.3659129089563044
4175,5222-JCXZT,0.3657597912240443
2612,3234-VKACU,0.36565502379482717
4370,7234-KMNRQ,0.3655009769153731
4249,5960-MVTUK,0.3654036790019497
2451,7706-DZNKK,0.36534692966665583
3578,9776-OJUZI,0.36506197167696597
5008,5939-XAIXZ,0.36481316457094204
6170,1480-IVEVR,0.36481018029644185
2677,4646-QZXTF,0.3644840910695172
2079,8229-MYEJZ,0.36384690423275473
5654,8016-NCFVO,0.36331231452408785
1949,6180-YBIQI,0.36305223684005133
6543,8735-DCXNF,0.36258514703017386
2378,4957-TREIR,0.36224963032862534
5862,1310-QRITU,0.3621799636144834
3374,1170-SASML,0.36149675064348197
2140,9069-LGEUL,0.3614958431566048
5344,4007-NHVHI,0.3614317984080187
5112,5778-BVOFB,0.3610447052589091
3760,5843-TTHGI,0.36082695237948925
4774,4324-AHJKS,0.36071314562452905
5843,9701-CDXHR,0.36027005367033216
2911,5651-WYIPH,0.3593660801608073
3890,7693-QPEFS,0.3588016718063357
3344,3977-QCRSL,0.3586449575155742
3906,2439-QKJUL,0.35838723672425044
4708,3675-EQOZA,0.3581263103035344
2988,1925-GMVBW,0.35812034646090335
6311,3363-EWLGO,0.35799985712288973
4103,6377-KSLXC,0.3578798704269409
2417,6621-YOBKI,0.35771083082796395
6329,3055-OYMSE,0.3576997256876288
6692,2159-TURXX,0.35746484060544476
2480,4785-NKHCX,0.3573990069969144
4357,2883-ILGWO,0.3573293632620106
2159,9774-NRNAU,0.3573062074012394
5244,7766-CLTIC,0.35718313169476096
5037,5651-CPDND,0.3569875604061386
3455,1784-EZDKJ,0.356966122042997
4744,5999-LCXAO,0.3568168749317729
2554,5149-TGWDZ,0.3565044651943386
3263,8069-YQQAJ,0.3562194339449276
5786,1941-HOSAM,0.3562145016470659
3276,2272-UOINI,0.3562064319927817
3492,0380-NEAVX,0.3557497028363075
4674,3620-MWJNE,0.3549777022261635
6433,3058-WQDRE,0.35495962557933614
6861,1596-OQSPS,0.3548895324971044
5640,5371-VYLSX,0.35463680677538484
4523,9026-LHEVG,0.3545021622305999
3189,7789-HKSBS,0.3544811368791591
3673,0567-GGCAC,0.3535622733914276
3196,2474-LCNUE,0.35335695206600704
2198,3577-AMVUX,0.3531507903560856
2363,8095-WANWK,0.35307404334422754
4167,0867-LDTTC,0.35289695408349453
2992,1656-DRSMG,0.3526379160514132
4898,6627-CFOSN,0.35263633936277716
2410,6952-OMNWB,0.3523327763501103
4787,3692-JHONH,0.35203546476031033
4596,7346-MEDWM,0.35191741240814817
2449,8728-SKJLR,0.3516572149666524
5470,7869-ZYDST,0.35132637499236397
5277,4338-EYCER,0.35085895474149725
2078,0314-TKOSI,0.35061825895070237
3922,5533-NHFRF,0.3503512754783261
3283,5356-CSVSQ,0.3500818632652936
6661,1353-LJWEM,0.34957391386332715
6715,7426-GSWPO,0.3494667954924302
5228,7787-BNTZM,0.3489227667246658
2508,7905-TVXTA,0.34888663579765944
1962,2928-HLDBA,0.34878193767264326
6756,5850-BDWCY,0.34866645065190366
2007,4827-USJHP,0.34858745809223696
6017,6490-FGZAT,0.3485592942812611
5516,3898-GUYTS,0.3485060116862352
5891,9970-QBCDA,0.3483185704865349
6456,5188-HGMLP,0.3480288406150397
4236,6972-SNKKW,0.3477462251562729
6810,4989-LIXVT,0.34774241046620963
4832,1329-VHWNP,0.3475448047264355
2936,6806-YDEUL,0.3470136067714023
2919,6896-SRVYQ,0.34678388419366923
4187,7968-QUXNS,0.34648620983416395
5589,9500-LTVBP,0.3464328404026489
6197,6131-JLWZM,0.34627662752397176
5285,0929-PECLO,0.3462706921158008
4066,3043-TYBNO,0.34622391616018017
3875,7883-ROJOC,0.34599389890393273
4933,1685-VAYJF,0.345706739514157
1920,2273-QCKXA,0.3453982980716315
5213,2607-FBDFF,0.3453340312239219
5527,4486-EFAEB,0.34530058686712334
5288,6112-KTHFQ,0.34521756035940065
6954,5136-GFPMB,0.3449638422128934
6776,6258-NGCNG,0.34483663674348497
3293,2018-QKYGT,0.34450484820352517
2318,5172-MIGPM,0.34396568275023204
3155,8952-WCVCD,0.34346170026169537
4442,2828-SLQPF,0.3430407344894847
6576,2101-RANCD,0.3428738863603648
6142,1697-NVVGY,0.3427144379555141
5068,2674-MLXMN,0.34253837244440644
2256,4109-CYRBD,0.34206637053445377
4330,5366-OBVMR,0.3413962226759678
6259,4673-KKSLS,0.34082912191369974
6530,7798-JVXYM,0.34061253372711087
4366,3530-CRZSB,0.34052984160610855
3254,3946-JEWRQ,0.33999000501421384
4253,0750-EKNGL,0.33997264865278437
5078,6671-NGWON,0.3399172045157109
2187,2806-MLNTI,0.3389379843655527
5468,2320-YKQBO,0.33836823930324583
3001,7905-NJMXS,0.33829246608170466
3954,7610-TVOPG,0.33819359797631515
5023,6821-JPCDC,0.33811835392363637
3050,2927-QRRQV,0.33792744507445027
6113,8679-LZBMD,0.33770327540754347
2639,4581-LNWUM,0.3375380666775729
4301,7075-BNDVQ,0.33740594621377046
6719,8317-BVKSO,0.3369267317425046
6677,5949-HGVJL,0.3366983109181419
4201,6429-SHBCB,0.3362101388483847
2602,2604-XVDAM,0.3361023821660543
4086,6620-JDYNW,0.33549065810506246
2132,3351-NGXYI,0.33545357490106625
5327,2988-GBIVW,0.33517651218776806
2083,3808-HFKDE,0.33494992794703554
2384,5076-YVXCM,0.3348640517562328
4935,6917-YACBP,0.3347916872077381
3811,0880-FVFWF,0.3346374126615312
2753,8967-SZQAS,0.33436752317714985
6900,8217-QYOHV,0.3343414064962687
2024,9142-KZXOP,0.33312758599452885
5083,7998-ZLXWN,0.33303592000060606
2669,7241-AJHFS,0.3327452826703144
5740,7661-CPURM,0.3322905273002997
3008,3794-NFNCH,0.3315398512107502
6931,3191-CSNMG,0.3311554961424744
4704,7128-GGCNO,0.33111370780799854
4659,2386-OWURY,0.3308397865356882
4791,2920-RNCEZ,0.33039757294640276
2176,5973-EJGDP,0.330130151221473
4780,6704-UTUKK,0.3300902063705021
3287,4623-ZKHLY,0.330079342392361
4683,6137-NICCO,0.33006149111974964
6271,0212-ISBBF,0.33003235994967706
6010,2458-EOMRE,0.32984796141994455
3164,1803-BGNBD,0.32978862932131114
4267,3665-JATSN,0.3294403013808981
5155,7821-DPRQE,0.32940581748331926
4682,9481-IEBZY,0.329348878668059
4469,5206-HPJKM,0.32920090362551196
5047,2582-FFFZR,0.32917919609081847
2399,8329-UTMVM,0.3291028182449921
3379,4138-NAXED,0.32905510732325677
4057,6898-MDLZW,0.3288583399743178
2952,6979-TNDEU,0.3287634960296457
6254,2049-BAFNW,0.3286961935966196
4548,5186-EJEGL,0.3285931264675601
2020,9323-HGFWY,0.32817121432932195
4759,7950-XWOVN,0.3278968062555898
6987,9547-ITEFG,0.3276697714205219
4718,1357-BIJKI,0.3270908958663101
6980,9364-YKUVW,0.3270805606032043
5266,3594-KADLU,0.3259507419060179
2038,6469-MRVET,0.3257652867384036
4628,0508-OOLTO,0.32548100933934815
4209,7272-QDCKA,0.32543056086315075
4262,5402-HTOTQ,0.3252803538124975
6296,4482-FTFFX,0.3249366470547709
6741,2108-GLPQB,0.3245150901535803
5323,1986-PHGZF,0.3241621108828797
3124,4918-FYJNT,0.3241129491626752
3611,2616-UUTFK,0.32377665293967617
4767,0701-TJSEF,0.3236545300243166
6734,2791-SFVEW,0.32365439249195105
7003,5981-ZVXOT,0.3235056071592947
5968,8023-QHAIO,0.32333221045482785
6266,0239-OXEXL,0.32263785806265133
2943,6362-QHAFM,0.3221161917506642
4857,7446-YPODE,0.3220787902207102
4585,6656-JWRQX,0.3220201969956032
2205,5168-MSWXT,0.32191990556599975
6992,0422-UXFAP,0.3219140376749525
2292,7319-VENRZ,0.3218959232539854
6852,3855-ONCAR,0.3217853352488708
4662,6278-FEPBZ,0.3214477453401225
4089,4568-TTZRT,0.3214327884103586
4472,6036-TTFYU,0.32134695917147327
6342,9881-VCZEP,0.32133171999875526
3931,9163-GHAYE,0.3212074699740711
4660,0310-VQXAM,0.32064189171372376
4764,5396-IZEPB,0.3205475685628729
4637,1816-FLZDK,0.32028499675055894
4191,6029-CSMJE,0.3202174780452034
5821,4724-WXVWF,0.3191653125967839
6148,0787-LHDYT,0.319110440432804
6612,7727-SHVZV,0.3189575675141157
6549,5309-TAIKL,0.31887336883389417
4560,1991-VOPLL,0.31874656154133874
6989,7789-CRUVC,0.31842272333773075
4477,1703-MGIAB,0.31838277899942674
5004,1020-JPQOW,0.3176088759531156
3727,7016-NVRIC,0.3171035705453742
2415,6786-OBWQR,0.3168140265925399
2333,9396-ZSFLL,0.31652061800580816
2076,8645-KWHJO,0.31616512993498064
2664,0455-XFASS,0.316023761355596
3886,1110-KYLGQ,0.3150988409997105
4306,2229-VWQJH,0.3150812693290665
2499,6549-NNDYT,0.3149504607953063
6995,2843-CQMEG,0.31489161078737066
4190,3629-WEAAM,0.3144556848256535
5298,5701-ZIKJE,0.31351289102594476
2054,9058-HRZSV,0.3134872688908991
5593,0899-WZRSD,0.3126781589282325
5486,3521-MNKLV,0.3126675060050335
4887,6624-JDRDS,0.3121206343031782
4961,2428-ZMCTB,0.31207445918638405
3778,0380-ZCSBI,0.3119488409209155
2976,0481-SUMCB,0.31167948562578157
2860,2293-IJWPS,0.3115787860482131
3920,4860-YZGZM,0.3113646695264306
2045,3316-UWXUY,0.31080815635792647
3074,2988-PLAHS,0.3107838469191632
2613,8120-JDCAM,0.31005524537641027
5735,6261-LHRTG,0.30975991401499026
3088,8189-HBVRW,0.30967343642348566
2127,6243-OZGFH,0.3092531314390761
4830,5863-OOKCL,0.3090435146858995
5069,9708-HPXWZ,0.3087874988459815
5352,9356-AXGMP,0.3086303471420858
4205,9097-ZUBYC,0.30821863861028614
3919,9375-MHRRS,0.30781843937862313
6881,6563-VNPMN,0.3074467855302647
4014,4692-NNQRU,0.30741067988217624
6592,3865-ZYKAD,0.30735561824457347
4869,6537-QLGEX,0.3072712046574569
3527,5527-ACHSO,0.30725285384233875
3123,8158-WPEZG,0.3072045534314289
5819,8992-OBVDG,0.30699909570829
6792,7895-VONWT,0.3068422668569255
2835,4945-RVMTE,0.3065955347656211
2085,2294-SALNE,0.3057243705562706
4756,7964-YESJC,0.30549262349751305
5258,9256-JTBNZ,0.30476030767535295
2008,8167-GJLRN,0.3047129850199289
3017,4672-FOTSD,0.30459369578817025
5179,7251-XFOIL,0.3038961990813352
6886,6300-BWMJX,0.3037575386582181
4333,9817-APLHW,0.3036960731345457
6004,9932-WBWIK,0.30347291832270984
5893,2657-VPXTA,0.3030734252584669
3889,2371-JUNGC,0.30304348360987826
6985,1024-KPRBB,0.30292727721868545
3495,5802-ADBRC,0.3026303258609631
3186,2519-LBNQL,0.30243290540406764
6231,1356-MKYSK,0.3020751854956779
2616,2858-EIMXH,0.3020492040949373
6420,8033-VCZGH,0.3020410431427903
2003,5947-SGKCL,0.3017840104894342
4770,1559-DTODC,0.30154677376441136
5536,1237-WIYYZ,0.30117027635102034
2277,4676-MQUEA,0.30114951353184316
2212,5149-CUZUJ,0.3009443199234166
4880,8263-OKETD,0.30083210728500587
6779,1442-BQPVU,0.30075020371974287
5966,1346-PJWTK,0.30057316056214156
2486,7975-TZMLR,0.30032585180131244
1961,1091-SOZGA,0.29964377845074197
2185,8111-BKVDS,0.29942818812168676
2409,1853-ARAAQ,0.2990450894365568
6593,1422-DGUBX,0.29837944909870656
5732,3858-XHYJO,0.29826169631187166
3449,2014-MKGMH,0.2982574504685135
6646,5921-NGYRH,0.29767298818229754
3499,8495-LJDFO,0.2975358512053077
2750,6807-SIWJI,0.2975073938075312
5725,9233-PSYHO,0.2974110883391191
2319,1710-RCXUS,0.2973912139884234
4745,5206-XZZQI,0.29726516855308405
5842,8676-OOQEJ,0.2969046626830273
4394,8663-UPDGF,0.2965747286979938
6116,1539-LNKHM,0.2962699720745075
6769,0822-QGCXA,0.2961562680188227
7030,0550-DCXLH,0.29595519135315973
2556,8942-DBMHZ,0.2958470437398551
2254,7531-GQHME,0.295821160147039
5077,1518-OMDIK,0.295482024049952
5575,7326-RIGQZ,0.2953263018029712
3871,5133-VRSAB,0.2953157351693706
3974,6838-HVLXG,0.29530713659554364
3788,3750-RNQKR,0.2943195271482255
5564,9367-TCUYN,0.29409626846847864
3757,2882-DDZPG,0.29352070896911925
3085,3307-TLCUD,0.2935205222623853
2087,1563-IWQEX,0.29350337815947586
5797,8731-WBBMB,0.2934498526194181
3785,5780-INQIK,0.29327193754313613
4003,3170-GWYKC,0.29325018185105484
5136,5951-AOFIH,0.2928881888303465
4265,3890-RTCMS,0.2918277907833526
5820,4273-MBHYA,0.29139748255500225
4873,0916-QOFDP,0.2911805452638015
3224,3402-XRIUO,0.29074920215553035
4763,8851-RAGOV,0.2905747582392041
2248,4332-MUOEZ,0.29056888644411294
2771,0872-JCPIB,0.29051199660304416
4157,1867-TJHTS,0.2901543495984862
6324,4003-FUSHP,0.2900241780714318
3174,0409-WTMPL,0.289782296921979
4189,2452-SNHFZ,0.28968093440864523
2938,6890-PFRQX,0.289176689354533
2331,6689-VRRTK,0.28834922751252257
4027,4402-FTBXC,0.28817397029388225
5565,1261-FWTTE,0.2876501513350751
5287,1202-KKGFU,0.2875978958952984
4572,3604-WLABM,0.2875360560078067
3389,9079-LWTFD,0.2868213720757317
4631,9040-KZVWO,0.28672456718939027
5315,5537-UXXVS,0.2854785578899932
5210,0423-UDIJQ,0.28544295519561724
1905,6575-SUVOI,0.2852631959305087
6394,6383-ZTSIW,0.285218903767206
4555,0512-FLFDW,0.2848762267196769
6304,4770-QAZXN,0.2844506970863839
6876,8212-DJRCH,0.2841258443320713
4862,1629-DQQVB,0.2838140448363262
2598,3318-ISQFQ,0.28346538593601023
5329,7036-ZZKBD,0.2834066580568142
2541,5285-MVEHD,0.28339248149124463
6523,3736-BLEPA,0.2831017861723171
5235,3709-OIJEA,0.2822520753614695
3822,8250-ZNGGW,0.2818887056515938
5959,8457-XIGKN,0.28121797096862344
1916,8627-ZYGSZ,0.28099597629854944
1873,6713-OKOMC,0.28085767173376125
2117,2379-GYFLQ,0.2806842121320152
3244,7064-FRRSW,0.2802966809001653
3837,5140-FOMCQ,0.28021576555093997
6301,5025-GOOKI,0.2800921318575108
5915,7856-GANIL,0.28002813946618377
3856,5445-GLVOT,0.2798916178282826
3716,1134-YWTYF,0.27983747661392416
4354,1370-GGAWX,0.27925717228701974
4454,5443-SCMKX,0.27889658593496064
6066,7072-MBHEV,0.2788964555510865
4412,7047-FWEYA,0.2786968595965712
2151,5686-CMAWK,0.27868101029892367
1928,0191-ZHSKZ,0.278572769901957
2999,4881-GQJTW,0.2783257760170499
2948,1866-OBPNR,0.27818705404767935
3392,3061-BCKYI,0.2779714268302823
3642,4083-BFNYK,0.27792223220400675
6446,0130-SXOUN,0.27774347169234087
3839,8166-ORCHU,0.2776465973913908
2065,5046-NUHWD,0.27733860049825226
4045,5311-IHLEI,0.2766316286364766
2929,2480-EJWYP,0.2765283649704384
3843,4191-XOVOM,0.2759389194675502
5188,0575-CUQOV,0.2753703062345441
4348,3623-FQBOX,0.2750257981112394
3295,7409-JURKQ,0.2747956062647503
5671,8294-UIMBA,0.27479367968760565
3968,1215-VFYVK,0.27460402949674856
6021,7502-BNYGS,0.27459046175927426
2372,9092-GDZKO,0.2745319973163234
3388,4832-VRBMR,0.27387465530472954
2779,0384-RVBPI,0.2735381066313796
5195,7797-EJMDP,0.27328693858266545
2983,9314-IJWSQ,0.27307106560923267
3918,2770-NSVDG,0.2729276879692471
6681,9828-QHFBK,0.272616098356003
3143,1958-RNRKS,0.2724864682934417
3903,6351-SCJKT,0.27218684217093886
2714,2460-NGXBJ,0.27206517420181286
2748,0080-OROZO,0.2716392643198002
2058,0959-WHOKV,0.2714153196406819
5832,0112-QAWRZ,0.27138277588556214
4133,1810-BOHSY,0.2709832440053123
6209,9943-VSZUV,0.27093305513322213
2570,0347-UBKUZ,0.27049171230203645
6046,2896-TBNBE,0.27033362226886587
3806,7799-DSEWS,0.27005299484207984
3832,3301-LSLWQ,0.26999758342720354
2278,8138-EALND,0.26997226564213894
5479,4393-RYCRE,0.269820408594058
6318,0487-RPVUM,0.26969236664977286
2759,5370-IIVVL,0.269457477014104
5499,6040-CGACY,0.26931845392830306
2325,2731-GJRDG,0.2683966084744899
6155,9867-NNXLC,0.26839029758609323
2734,5562-BETPV,0.26814617369896826
5690,4350-ZTLPI,0.26800086008556995
3218,5423-BHIXO,0.2676222468501206
3323,3723-BFBGR,0.2673787070050778
3685,5198-EFNBM,0.26720225742448955
3087,2967-MXRAV,0.2671989196237379
2435,8224-IVVPA,0.2671705867691026
4754,5600-KTXFM,0.2670064124280279
6520,0691-NIKRI,0.2668548599724015
1987,6551-GNYDG,0.26679741900019605
5918,3703-TTEPD,0.2667150890130198
5956,7880-XSOJX,0.26602542654294487
2422,6647-ZEDXT,0.26601433948186326
5261,4929-ROART,0.26522234907170006
6844,1591-MQJTP,0.2651381147898261
2963,5035-PGZXH,0.2647430194921629
5984,1707-HABPF,0.2647302505612699
6672,4923-ADWXJ,0.2645435235809036
6293,5671-UUNXD,0.2644081666685343
2358,1140-UKVZG,0.2642926833092036
3869,6128-AQBMT,0.2642420025564483
4135,7351-MHQVU,0.2640128715504165
4507,8980-WQFWL,0.2639136865192929
4410,5996-NRVXR,0.2632118110781025
2688,3391-JSQEW,0.2627181611034591
5636,7811-JIVPF,0.2623438182901021
2947,4283-IVYCI,0.2621930102443538
2134,9833-TGFHX,0.2618157093762952
4193,9909-DFRJA,0.2613095131952546
5408,2284-VFLKH,0.26099134696221477
5922,4987-GQWPO,0.26094560846232684
6388,4833-QTJNO,0.2607843468994264
2411,4697-LUPSU,0.26056391576986276
6359,8573-CGOCC,0.2605177266948115
2726,5268-DSMNQ,0.2604756125336919
6319,4079-ULGFR,0.26002466557467036
6655,4753-PADAS,0.25994492402092695
6069,8204-TIFGJ,0.2599074090344519
4257,9938-EKRGF,0.2598407690466255
3657,4307-KWMXE,0.25954707005283584
4914,4439-YRNVD,0.25945200068738816
2625,9391-TTOYH,0.259049234262133
2379,7251-LJBQN,0.2586970450259689
2786,0096-FCPUF,0.2585818049202195
3779,7145-FEJWU,0.25838582773271257
5289,1852-XEMDW,0.25779717886947673
6750,0898-XCGTF,0.25727809744016383
3043,8246-SHFGA,0.25684765142230803
6684,6728-VOIFY,0.2565800631493594
2525,9342-VNIMQ,0.25643450852564154
2059,4075-JFPGR,0.2563141022202432
6362,4819-HJPIW,0.25604322180310096
3324,5447-WZAFP,0.25580340517708544
2987,2924-KHUVI,0.25564333696349006
2775,8496-DMZUK,0.2554962311619938
2848,6475-VHUIZ,0.25532839799672435
3187,8623-ULFNQ,0.2550625162847011
4374,6794-HKIAJ,0.25504912983843187
6939,7921-LMDFQ,0.25490179668660023
5203,0103-CSITQ,0.25478057744109084
2152,5651-CRHKQ,0.2543743582162762
5038,2186-QZEYA,0.2543456900840007
3942,6645-MXQJT,0.25415344626365216
5100,0853-NWIFK,0.25395283038856853
4734,3824-RHKVR,0.2536300250347814
4858,9522-BNTHX,0.2534522554868323
2654,7143-BQIBA,0.2532872588292883
5595,4828-FAZPK,0.2529847237649187
2787,0668-OGMHD,0.25283010224390956
6176,4118-CEVPF,0.2526609562384156
2288,6815-ABQFQ,0.25258320045559834
4416,0100-DUVFC,0.2524204056256907
5117,3086-RUCRN,0.25217947674023455
4313,9643-AVVWI,0.25177591788198717
5182,0442-ZXKVS,0.25138457725261215
4140,5569-IDSEY,0.2511486535830412
4091,0516-QREYC,0.25091705831552064
5601,6133-OZILE,0.25085423493961667
4121,5151-HQRDG,0.2498943807362731
3625,9314-QDMDW,0.24962828842420823
3901,1179-INLAT,0.24895885297735698
5410,3807-BPOMJ,0.24892966721773566
3564,0002-ORFBO,0.24884680553253888
5240,8999-XXGNS,0.24879850671260623
5579,8118-TJAFG,0.2486826472556976
6643,9389-ACWBI,0.24805399895415084
5854,8910-ICHIU,0.24762559984711754
6644,3644-QXEHN,0.24713879847485376
1937,3016-KSVCP,0.24711725691374767
3406,1057-FOGLZ,0.2470882911701937
6513,3162-KKZXO,0.2467296353070916
6863,9546-KDTRB,0.24667191117326842
2336,5240-CAOYT,0.24665938545748387
2208,5760-WRAHC,0.24660826469991423
6422,7542-CYDDM,0.24623254102196915
4530,8148-BPLZQ,0.24561584209791731
4149,8189-DUKMV,0.24554427648129984
3576,7928-VJYAB,0.24542718451742826
3055,3584-WKTTW,0.24533369144560074
2785,2120-SMPEX,0.24526934715393633
3752,7175-NTIXE,0.2450168761905262
2183,7663-ZTEGJ,0.24494203865557027
3447,2023-VQFDL,0.24479873337720295
6218,6156-UZDLF,0.24451986000358217
6748,4747-LCAQL,0.24446193454197565
6922,4926-UMJZD,0.24441774633881524
5824,6082-GLJIX,0.24439175184436854
5314,8780-RSYYU,0.24414625378571433
3257,4524-QCSSM,0.24386575063095203
2353,4908-XAXAY,0.24382343338007045
5838,6284-KMNUF,0.24365566676786166
2188,8734-DKSTZ,0.24294062972040226
4082,4177-JPDFU,0.2428111341726948
4924,8474-UMLNT,0.2424886409167338
3284,3221-CJMSG,0.24197085704119436
4271,6924-TDGMT,0.2418211432433201
5440,0584-BJQGZ,0.2413931436631426
3740,9825-YCXWZ,0.2409225687819991
1957,3071-VBYPO,0.24080767017107205
2640,4869-EPIUS,0.24072545384644062
4531,2623-DRYAM,0.2402103963037326
5454,6344-SFJVH,0.24008156780345147
5243,0471-ARVMX,0.24005481230939754
1895,8865-TNMNX,0.23999895787889525
6759,8799-OXZMD,0.23964859528077956
4295,0330-BGYZE,0.23928001293253492
4533,4488-KQFDT,0.23895226837425818
4710,1732-FEKLD,0.23874109186550696
5882,7109-MFBYV,0.2384304407401443
5592,1360-JYXKQ,0.23840923613649947
2765,8268-YDIXR,0.23817168442760828
4541,9373-WSLOY,0.2381656097709478
2161,9967-ATRFS,0.23814553110116965
1984,1679-JRFBR,0.23796513915354842
3144,5136-RGMZO,0.23789070215722308
5635,9633-DENPU,0.23773734447842804
2476,7382-DFJTU,0.23763726280874126
2309,8752-IMQOS,0.23711361769648737
3242,9575-IWCAZ,0.23709412903506777
5114,0228-MAUWC,0.23699524177373837
6104,5539-HIVAK,0.2369817175288875
6379,6198-PNNSZ,0.23689039137920806
3664,0142-GVYSN,0.2362377490958774
2201,0206-TBWLC,0.23603044375827686
2926,1666-JZPZT,0.23594707731515235
2980,2811-POVEX,0.23590889969584158
2025,7674-YTAFD,0.23589003115022078
6294,0956-ACVZC,0.23584161005990656
1877,8091-TTVAX,0.23581191487154382
1886,6865-JZNKO,0.23558499914765618
4320,2402-TAIRZ,0.23549674606698576
2875,5478-JJVZK,0.23530341929085233
5009,9054-FOWNV,0.23527810481215922
4495,1077-HUUJM,0.23487225058314906
1952,8597-CWYHH,0.23415022505128896
6249,7395-XWZOY,0.23411903563570988
3033,2782-JEEBU,0.23333435871107758
5699,3001-UNBTL,0.2332462290048709
4419,0326-VDYXE,0.23294297184066337
4340,1335-HQMKX,0.23291240345113012
6816,5481-NTDOH,0.23219597838793274
5706,7245-JMTTQ,0.23215343444025607
4194,9099-FTUHS,0.2319349049733057
3168,2243-FNMMI,0.23131269965329174
6097,3349-ANQNH,0.23116340940178987
2010,8017-UVSZU,0.2306898001037632
2270,8905-IAZPF,0.23033486620557822
4854,6199-IWKGC,0.2300987777387311
4114,5897-ZYEKH,0.22968101774953018
5600,1376-HHBDV,0.22945302851490557
2146,2805-EDJPQ,0.2291742066378837
3084,2851-MMUTZ,0.22885911830865258
2172,4742-DRORA,0.22854768807333084
3793,5945-AZYHT,0.22852462189724698
4497,2045-BMBTJ,0.22844766584399806
2702,0098-BOWSO,0.22799820418529163
4414,9762-YAQAA,0.2278534897450707
6785,7605-SNLQG,0.22733133157641486
3750,7285-KLOTR,0.2272433479412744
1907,8769-KKTPH,0.22682582532618964
6239,4712-AUQZO,0.22635316655028076
6603,8221-EQDGL,0.2262721956318403
3855,7629-WIXZF,0.22625292303903646
3237,3537-RYBHH,0.22580586675399336
4118,8715-KKTFG,0.22570848170300978
2859,0536-BGFMZ,0.22567069496315972
6843,7956-XQWGU,0.22550149580376422
4656,8800-JOOCF,0.2254613580777652
6703,2978-XXSOG,0.22527463190410893
2142,9571-EDEBV,0.22523643768875898
4437,3756-VNWDH,0.22512013144904985
3437,1379-FRVEB,0.22505922531079117
5535,9795-VOWON,0.22426201638926418
3885,1169-SAOCL,0.22406282199322533
2615,7047-YXDMZ,0.22404430993964888
3278,3750-YHRYO,0.22400780654214347
3880,1866-ZSLJM,0.22399211854330522
4168,9391-DXGGG,0.22367126993646363
4413,2000-MPKCA,0.22364597366040126
3424,9779-DPNEJ,0.22352810845085083
2246,8981-FJGLA,0.22345019686697395
3078,2351-RRBUE,0.2234406581561869
3040,8152-UOBNY,0.22276989218747503
3183,2155-AMQRX,0.22213981454664936
5430,3339-EAQNV,0.2221260798212867
2581,0851-DFJKB,0.2218939325564404
3599,7089-RKVSZ,0.2216699211246846
3540,5732-IKGQH,0.22155667870764179
2068,1950-KSVVJ,0.2213376993897376
5988,0027-KWYKW,0.22124088921093424
4611,0655-YDGFJ,0.22116779219471436
6991,9972-VAFJJ,0.22095908888082014
3395,7746-QYVCO,0.22084685833150935
6396,3069-SSVSN,0.22074828963380616
2744,0887-WBJVH,0.22046706150385023
3826,6131-FOYAS,0.22038535768765916
2569,2692-AQCPF,0.22026852174093944
6076,7824-PANSQ,0.2201043429301532
2738,6994-ORCWG,0.2200467499949507
5734,7025-IWFHT,0.21933004727665675
2241,4374-YMUSQ,0.21922668558158878
6797,6906-MPARY,0.21862973149679965
4528,3038-PQIUY,0.21835316965605503
5393,7402-PWYJJ,0.217969690193592
4519,5913-INRQV,0.2178212397197344
3080,1498-DQNRX,0.21762987378543613
2344,6797-UCJHZ,0.21751702312263638
4921,8450-UYIBU,0.21702294108878986
4178,7080-TNUWP,0.2168683120302824
2194,2320-SLKMB,0.2165120151070836
4294,6322-PJJDJ,0.21611506052170598
6313,1689-YQBYY,0.21585174803016013
3637,1226-JZNKR,0.21582587764543512
2928,7677-SJJJK,0.21570727907345347
2737,1641-RQDAY,0.2153373409257449
3955,3638-DIMPH,0.21491599446955567
5807,6705-LNMDD,0.21489973511964244
5763,6723-WSNTY,0.21483625464127012
2023,7018-WBJNK,0.21468245379811557
5441,1360-XFJMR,0.2143209195257883
6521,5022-JNQEQ,0.21427917526130905
6419,3413-CSSTH,0.21375795507907666
5307,9800-ONTFE,0.2133238315664601
2745,4660-IRIBM,0.21323766040986386
4128,8070-AAWZP,0.2132186334595285
5776,2242-MFOTG,0.21319897933168586
5711,4282-ACRXS,0.21313562785999426
5876,7879-CGSFV,0.21305027107804203
6582,4450-YOOHP,0.21283721128455968
4625,2926-JEJJC,0.21234178065818915
2116,9498-FIMXL,0.21214435863001452
4731,3786-WOVKF,0.2119824473005546
3561,8402-EIVQS,0.21190706734074308
1908,5067-XJQFU,0.2115314564055888
2935,2958-NHPPS,0.21143777147074141
4634,4415-WNGVR,0.21123322909084397
5449,0931-MHTEM,0.21117213613620422
6215,5343-SGUBI,0.21117163125642902
3032,7108-DGVUU,0.21110994999017818
3538,3126-WQMGH,0.21094157761810106
2460,2202-OUTMO,0.21075183053344737
6969,2758-RNWXS,0.2103826409630826
2225,4104-PVRPS,0.2102204130386525
4974,8706-HRADD,0.21005652903196095
6632,2599-CZABP,0.20977110955855305
